品目,数量,単位,高値,安値,主な産地,日付,元ファイル
塩さけ,640,1kg,995,995,,平成29年1月19日（木）,suiexcel10 (24).xls
塩すけそうこ,476,1kg,3671.8130081300815,1080,,平成29年1月19日（木）,suiexcel10 (24).xls
塩いわし,2960,1kg,529,529,,平成29年1月19日（木）,suiexcel10 (24).xls
開干あじ,413,1kg,1212.7628865979382,641,,平成29年1月19日（木）,suiexcel10 (24).xls
若干かれい,50,1kg,1080,864,,平成29年1月19日（木）,suiexcel10 (24).xls
ちりめん,2949,1kg,3348,864,,平成29年1月19日（木）,suiexcel10 (24).xls
かますごかまあげ,223,1kg,792,792,,平成29年1月19日（木）,suiexcel10 (24).xls
くろまぐろ,169,1kg,3209.621301775148,2500,,平成29年1月20日（金）,suiexcel11 (24).xls
きわだ,1860,1kg,2436.3676470588234,620,,平成29年1月20日（金）,suiexcel11 (24).xls
あじ,1841,1kg,758.8835489833641,409,,平成29年1月20日（金）,suiexcel11 (24).xls
さば,6979,1kg,478.5445440168687,324,,平成29年1月20日（金）,suiexcel11 (24).xls
まいわし,2298,1kg,216,108,,平成29年1月20日（金）,suiexcel11 (24).xls
養成ぶり,5841,1kg,1188,600,,平成29年1月20日（金）,suiexcel11 (24).xls
養成まだい,4930,1kg,1806.6957223567392,864,,平成29年1月20日（金）,suiexcel11 (24).xls
さごし,840,1kg,734,518,,平成29年1月20日（金）,suiexcel11 (24).xls
養成はまち,980,1kg,1519.6868686868688,650,,平成29年1月20日（金）,suiexcel11 (24).xls
養成かんぱち,1732,1kg,1624.687898089172,800,,平成29年1月20日（金）,suiexcel11 (24).xls
するめいか,855,1kg,1134,1004,,平成29年1月20日（金）,suiexcel11 (24).xls
さけ,1886,1kg,2352.869924294563,972,,平成29年1月20日（金）,suiexcel11 (24).xls
養成ふぐ,876,1kg,4457.711475409836,1620,,平成29年1月20日（金）,suiexcel11 (24).xls
たこ,231,1kg,13000,918,,平成29年1月20日（金）,suiexcel11 (24).xls
かに,224,1kg,6308.473684210527,3227,,平成29年1月20日（金）,suiexcel11 (24).xls
はまぐり,426,1kg,2160,76,,平成29年1月20日（金）,suiexcel11 (24).xls
あさり,1979,1kg,999.6111111111111,378,,平成29年1月20日（金）,suiexcel11 (24).xls
かき,4106,1kg,2700,1078,,平成29年1月20日（金）,suiexcel11 (24).xls
冷凍もんごいか,510,1kg,2916,810,,平成29年1月20日（金）,suiexcel11 (24).xls
冷凍たこ,500,1kg,1242,972,,平成29年1月20日（金）,suiexcel11 (24).xls
冷凍えび,2231,1kg,3348.190954773869,972,,平成29年1月20日（金）,suiexcel11 (24).xls
塩さば,1736,1kg,648,432,,平成29年1月20日（金）,suiexcel11 (24).xls
塩さけ,2797,1kg,1498.3000360620267,779,,平成29年1月20日（金）,suiexcel11 (24).xls
塩すけそうこ,410,1kg,3562.740932642487,1080,,平成29年1月20日（金）,suiexcel11 (24).xls
塩いわし,465,1kg,297,297,,平成29年1月20日（金）,suiexcel11 (24).xls
開干あじ,368,1kg,1080,633,,平成29年1月20日（金）,suiexcel11 (24).xls
若干かれい,62,1kg,1620,810,,平成29年1月20日（金）,suiexcel11 (24).xls
ちりめん,1904,1kg,3531.2694610778444,1296,,平成29年1月20日（金）,suiexcel11 (24).xls
かますごかまあげ,200,1kg,756,756,,平成29年1月20日（金）,suiexcel11 (24).xls
くろまぐろ,416,1kg,4048.076923076923,2500,,平成29年1月21日（土）,suiexcel12 (24).xls
きわだ,2183,1kg,2761.224011713031,540,,平成29年1月21日（土）,suiexcel12 (24).xls
あじ,1518,1kg,4000,200,,平成29年1月21日（土）,suiexcel12 (24).xls
さば,8064,1kg,497.62765444015446,324,,平成29年1月21日（土）,suiexcel12 (24).xls
まいわし,1663,1kg,324,196.632,,平成29年1月21日（土）,suiexcel12 (24).xls
養成ぶり,5710,1kg,1188,700,,平成29年1月21日（土）,suiexcel12 (24).xls
養成まだい,5741,1kg,1723.93470790378,864,,平成29年1月21日（土）,suiexcel12 (24).xls
さごし,1110,1kg,594,378,,平成29年1月21日（土）,suiexcel12 (24).xls
養成はまち,956,1kg,1533.3964912280703,600,,平成29年1月21日（土）,suiexcel12 (24).xls
養成かんぱち,2561,1kg,1894.9035087719299,1147,,平成29年1月21日（土）,suiexcel12 (24).xls
するめいか,100,1kg,972,864,,平成29年1月21日（土）,suiexcel12 (24).xls
さけ,3130,1kg,1620,360,,平成29年1月21日（土）,suiexcel12 (24).xls
養成ふぐ,610,1kg,8317.666666666666,1620,,平成29年1月21日（土）,suiexcel12 (24).xls
たこ,276,1kg,10000,918,,平成29年1月21日（土）,suiexcel12 (24).xls
かに,364,1kg,5352.828947368421,2749,,平成29年1月21日（土）,suiexcel12 (24).xls
はまぐり,444,1kg,2160,432,,平成29年1月21日（土）,suiexcel12 (24).xls
あさり,2117,1kg,1017.224111282844,378,,平成29年1月21日（土）,suiexcel12 (24).xls
かき,7003,1kg,2700,1022,,平成29年1月21日（土）,suiexcel12 (24).xls
冷凍もんごいか,563,1kg,2916,700,,平成29年1月21日（土）,suiexcel12 (24).xls
冷凍たこ,500,1kg,1242,972,,平成29年1月21日（土）,suiexcel12 (24).xls
冷凍えび,2232,1kg,3783.628959276018,972,,平成29年1月21日（土）,suiexcel12 (24).xls
塩さば,2728,1kg,702,432,,平成29年1月21日（土）,suiexcel12 (24).xls
塩さけ,1741,1kg,2160,815.6977058029689,,平成29年1月21日（土）,suiexcel12 (24).xls
塩すけそうこ,756,1kg,3809.796875,540,,平成29年1月21日（土）,suiexcel12 (24).xls
塩いわし,8,1kg,648,648,,平成29年1月21日（土）,suiexcel12 (24).xls
開干あじ,407,1kg,1080,648,,平成29年1月21日（土）,suiexcel12 (24).xls
若干かれい,50,1kg,1080,648,,平成29年1月21日（土）,suiexcel12 (24).xls
ちりめん,1574,1kg,3024,1404,,平成29年1月21日（土）,suiexcel12 (24).xls
かますごかまあげ,420,1kg,792,756,,平成29年1月21日（土）,suiexcel12 (24).xls
くろまぐろ,98,1kg,3575.7142857142853,2400,,平成29年1月23日（月）,suiexcel13 (24).xls
きわだ,2828,1kg,2596.695652173913,756,,平成29年1月23日（月）,suiexcel13 (24).xls
あじ,1354,1kg,853.3515151515151,450,,平成29年1月23日（月）,suiexcel13 (24).xls
さば,6806,1kg,683.1917653694304,350,,平成29年1月23日（月）,suiexcel13 (24).xls
まいわし,2263,1kg,245.3198090692124,108,,平成29年1月23日（月）,suiexcel13 (24).xls
養成ぶり,6035,1kg,1188,700,,平成29年1月23日（月）,suiexcel13 (24).xls
養成まだい,5158,1kg,1844.0062578222778,864,,平成29年1月23日（月）,suiexcel13 (24).xls
さごし,874,1kg,928.75,455,,平成29年1月23日（月）,suiexcel13 (24).xls
養成はまち,902,1kg,1842.997772828508,972,,平成29年1月23日（月）,suiexcel13 (24).xls
養成かんぱち,2261,1kg,1566,750,,平成29年1月23日（月）,suiexcel13 (24).xls
するめいか,550,1kg,1188,945.36,,平成29年1月23日（月）,suiexcel13 (24).xls
さけ,4247,1kg,2336.238367346939,756,,平成29年1月23日（月）,suiexcel13 (24).xls
養成ふぐ,317,1kg,4104,1620,,平成29年1月23日（月）,suiexcel13 (24).xls
たこ,200,1kg,12500,918,,平成29年1月23日（月）,suiexcel13 (24).xls
かに,351,1kg,5261.7,1944,,平成29年1月23日（月）,suiexcel13 (24).xls
はまぐり,330,1kg,2160,432,,平成29年1月23日（月）,suiexcel13 (24).xls
あさり,2370,1kg,1058.965269461078,100,,平成29年1月23日（月）,suiexcel13 (24).xls
かき,3726,1kg,2700,1133,,平成29年1月23日（月）,suiexcel13 (24).xls
冷凍もんごいか,550,1kg,2916,759.02,,平成29年1月23日（月）,suiexcel13 (24).xls
冷凍たこ,500,1kg,1242,972,,平成29年1月23日（月）,suiexcel13 (24).xls
冷凍えび,2090,1kg,2044,972,,平成29年1月23日（月）,suiexcel13 (24).xls
塩さば,2422,1kg,648,432,,平成29年1月23日（月）,suiexcel13 (24).xls
塩さけ,2976,1kg,917.883108108108,917.8831081081081,,平成29年1月23日（月）,suiexcel13 (24).xls
塩すけそうこ,779,1kg,3615.4892086330933,1080,,平成29年1月23日（月）,suiexcel13 (24).xls
塩いわし,1706,1kg,861.974208675264,861.9742086752638,,平成29年1月23日（月）,suiexcel13 (24).xls
開干あじ,642,1kg,1098.374707259953,584,,平成29年1月23日（月）,suiexcel13 (24).xls
若干かれい,132,1kg,2376,1241.96875,,平成29年1月23日（月）,suiexcel13 (24).xls
ちりめん,2974,1kg,1944,1296,,平成29年1月23日（月）,suiexcel13 (24).xls
かますごかまあげ,200,1kg,756,756,,平成29年1月23日（月）,suiexcel13 (24).xls
くろまぐろ,8,1kg,6771.5,6771.5,,平成29年1月24日（火）,suiexcel14 (24).xls
きわだ,1871,1kg,2547.986681465039,300,,平成29年1月24日（火）,suiexcel14 (24).xls
あじ,1136,1kg,916.9341825902336,378,,平成29年1月24日（火）,suiexcel14 (24).xls
さば,5045,1kg,432,324,,平成29年1月24日（火）,suiexcel14 (24).xls
まいわし,1963,1kg,270,162,,平成29年1月24日（火）,suiexcel14 (24).xls
養成ぶり,4732,1kg,1188,700,,平成29年1月24日（火）,suiexcel14 (24).xls
養成まだい,4989,1kg,1686.0209508460919,864,,平成29年1月24日（火）,suiexcel14 (24).xls
さごし,345,1kg,901.2307692307693,465,,平成29年1月24日（火）,suiexcel14 (24).xls
養成はまち,727,1kg,1557.638418079096,500,,平成29年1月24日（火）,suiexcel14 (24).xls
養成かんぱち,1462,1kg,1512,800,,平成29年1月24日（火）,suiexcel14 (24).xls
するめいか,460,1kg,950.4,850,,平成29年1月24日（火）,suiexcel14 (24).xls
さけ,1519,1kg,2447.020715630885,756,,平成29年1月24日（火）,suiexcel14 (24).xls
養成ふぐ,604,1kg,4112.422077922078,2700,,平成29年1月24日（火）,suiexcel14 (24).xls
たこ,114,1kg,12500,1080,,平成29年1月24日（火）,suiexcel14 (24).xls
かに,199,1kg,5138.56,1944,,平成29年1月24日（火）,suiexcel14 (24).xls
はまぐり,316,1kg,2160,432,,平成29年1月24日（火）,suiexcel14 (24).xls
あさり,2377,1kg,1078.5806451612902,378,,平成29年1月24日（火）,suiexcel14 (24).xls
かき,5221,1kg,2700,1033,,平成29年1月24日（火）,suiexcel14 (24).xls
冷凍もんごいか,508,1kg,3348,810,,平成29年1月24日（火）,suiexcel14 (24).xls
冷凍たこ,500,1kg,1242,972,,平成29年1月24日（火）,suiexcel14 (24).xls
冷凍えび,2223,1kg,3492.0103092783506,972,,平成29年1月24日（火）,suiexcel14 (24).xls
塩さば,2394,1kg,648,432,,平成29年1月24日（火）,suiexcel14 (24).xls
塩さけ,936,1kg,691.938034188034,691.9380341880342,,平成29年1月24日（火）,suiexcel14 (24).xls
塩すけそうこ,720,1kg,3575.293103448276,864,,平成29年1月24日（火）,suiexcel14 (24).xls
塩いわし,4640,1kg,528.175815217391,528.1758152173913,,平成29年1月24日（火）,suiexcel14 (24).xls
開干あじ,846,1kg,1580.893023255814,648,,平成29年1月24日（火）,suiexcel14 (24).xls
若干かれい,66,1kg,2376,1080,,平成29年1月24日（火）,suiexcel14 (24).xls
ちりめん,2553,1kg,3510.808618504436,540,,平成29年1月24日（火）,suiexcel14 (24).xls
かますごかまあげ,300,1kg,756,756,,平成29年1月24日（火）,suiexcel14 (24).xls
くろまぐろ,332,1kg,3820.3373493975905,3000,,平成29年1月26日（木）,suiexcel15 (24).xls
きわだ,1366,1kg,2664.054347826087,864,,平成29年1月26日（木）,suiexcel15 (24).xls
あじ,2127,1kg,661.7730337078651,378,,平成29年1月26日（木）,suiexcel15 (24).xls
さば,3643,1kg,795.8271488961955,350,,平成29年1月26日（木）,suiexcel15 (24).xls
まいわし,1876,1kg,378,241,,平成29年1月26日（木）,suiexcel15 (24).xls
養成ぶり,5767,1kg,1188,730,,平成29年1月26日（木）,suiexcel15 (24).xls
養成まだい,5012,1kg,1765.9450171821306,864,,平成29年1月26日（木）,suiexcel15 (24).xls
さごし,960,1kg,680,464,,平成29年1月26日（木）,suiexcel15 (24).xls
養成はまち,815,1kg,1646.0676328502414,500,,平成29年1月26日（木）,suiexcel15 (24).xls
養成かんぱち,1845,1kg,1917.9114093959734,600,,平成29年1月26日（木）,suiexcel15 (24).xls
するめいか,525,1kg,972,864,,平成29年1月26日（木）,suiexcel15 (24).xls
さけ,1572,1kg,1899.1235194585447,756,,平成29年1月26日（木）,suiexcel15 (24).xls
養成ふぐ,329,1kg,5662.09756097561,2160,,平成29年1月26日（木）,suiexcel15 (24).xls
たこ,243,1kg,15000,918,,平成29年1月26日（木）,suiexcel15 (24).xls
かに,522,1kg,5698.416,972,,平成29年1月26日（木）,suiexcel15 (24).xls
はまぐり,311,1kg,2160,432,,平成29年1月26日（木）,suiexcel15 (24).xls
あさり,2997,1kg,995.3946146703806,378,,平成29年1月26日（木）,suiexcel15 (24).xls
かき,4756,1kg,2700,1100,,平成29年1月26日（木）,suiexcel15 (24).xls
冷凍もんごいか,793,1kg,2916,630,,平成29年1月26日（木）,suiexcel15 (24).xls
冷凍たこ,524,1kg,1242,702,,平成29年1月26日（木）,suiexcel15 (24).xls
冷凍えび,2268,1kg,3266.8629032258063,972,,平成29年1月26日（木）,suiexcel15 (24).xls
塩さば,3020,1kg,648,432,,平成29年1月26日（木）,suiexcel15 (24).xls
塩さけ,3218,1kg,815.6103169670603,800,,平成29年1月26日（木）,suiexcel15 (24).xls
塩すけそうこ,1357,1kg,3240,540,,平成29年1月26日（木）,suiexcel15 (24).xls
塩いわし,2350,1kg,644.3326315789474,200,,平成29年1月26日（木）,suiexcel15 (24).xls
開干あじ,352,1kg,1080,648,,平成29年1月26日（木）,suiexcel15 (24).xls
若干かれい,234,1kg,1153.6363636363637,594,,平成29年1月26日（木）,suiexcel15 (24).xls
ちりめん,5362,1kg,2052,918,,平成29年1月26日（木）,suiexcel15 (24).xls
かますごかまあげ,200,1kg,756,756,,平成29年1月26日（木）,suiexcel15 (24).xls
くろまぐろ,118,1kg,3787.895652173913,2950,,平成29年1月27日（金）,suiexcel16 (24).xls
きわだ,2208,1kg,2214.9955257270694,330,,平成29年1月27日（金）,suiexcel16 (24).xls
あじ,2630,1kg,432,324,,平成29年1月27日（金）,suiexcel16 (24).xls
さば,8124,1kg,508.13149847094803,378,,平成29年1月27日（金）,suiexcel16 (24).xls
まいわし,2428,1kg,270,162,,平成29年1月27日（金）,suiexcel16 (24).xls
養成ぶり,5203,1kg,1291.275412684622,400,,平成29年1月27日（金）,suiexcel16 (24).xls
養成まだい,4586,1kg,1752.9262948207172,864,,平成29年1月27日（金）,suiexcel16 (24).xls
さごし,1224,1kg,648,376.9513888888889,,平成29年1月27日（金）,suiexcel16 (24).xls
養成はまち,686,1kg,1242,972,,平成29年1月27日（金）,suiexcel16 (24).xls
養成かんぱち,1624,1kg,1626.3140877598153,1000,,平成29年1月27日（金）,suiexcel16 (24).xls
するめいか,200,1kg,1026,918,,平成29年1月27日（金）,suiexcel16 (24).xls
さけ,1569,1kg,2702.5808170515097,756,,平成29年1月27日（金）,suiexcel16 (24).xls
養成ふぐ,852,1kg,4320,1620,,平成29年1月27日（金）,suiexcel16 (24).xls
たこ,208,1kg,9300,918,,平成29年1月27日（金）,suiexcel16 (24).xls
かに,435,1kg,4192,1620,,平成29年1月27日（金）,suiexcel16 (24).xls
はまぐり,360,1kg,2160,187,,平成29年1月27日（金）,suiexcel16 (24).xls
あさり,2406,1kg,979.2985074626865,378,,平成29年1月27日（金）,suiexcel16 (24).xls
かき,3895,1kg,2700,1062,,平成29年1月27日（金）,suiexcel16 (24).xls
冷凍もんごいか,562,1kg,2916,700,,平成29年1月27日（金）,suiexcel16 (24).xls
冷凍たこ,500,1kg,1242,972,,平成29年1月27日（金）,suiexcel16 (24).xls
冷凍えび,2479,1kg,3376.7455621301774,972,,平成29年1月27日（金）,suiexcel16 (24).xls
塩さば,4026,1kg,648,432,,平成29年1月27日（金）,suiexcel16 (24).xls
塩さけ,1269,1kg,813.055161544523,813.0551615445232,,平成29年1月27日（金）,suiexcel16 (24).xls
塩すけそうこ,308,1kg,3407.19801980198,756,,平成29年1月27日（金）,suiexcel16 (24).xls
塩いわし,912,1kg,879.2210144927535,200,,平成29年1月27日（金）,suiexcel16 (24).xls
開干あじ,390,1kg,1080,606.530386740331,,平成29年1月27日（金）,suiexcel16 (24).xls
若干かれい,264,1kg,1142.3076923076924,648,,平成29年1月27日（金）,suiexcel16 (24).xls
ちりめん,2561,1kg,3024,1080,,平成29年1月27日（金）,suiexcel16 (24).xls
かますごかまあげ,300,1kg,756,756,,平成29年1月27日（金）,suiexcel16 (24).xls
くろまぐろ,583,1kg,3774.367066895369,2800,,平成29年1月28日（土）,suiexcel17 (24).xls
きわだ,2981,1kg,2882.6170731707316,864,,平成29年1月28日（土）,suiexcel17 (24).xls
あじ,1849,1kg,567.5701275045537,378,,平成29年1月28日（土）,suiexcel17 (24).xls
さば,8891,1kg,770.7387640449438,100,,平成29年1月28日（土）,suiexcel17 (24).xls
まいわし,2115,1kg,324,206,,平成29年1月28日（土）,suiexcel17 (24).xls
養成ぶり,5486,1kg,1188,720,,平成29年1月28日（土）,suiexcel17 (24).xls
養成まだい,5761,1kg,1844.0172413793102,864,,平成29年1月28日（土）,suiexcel17 (24).xls
さごし,1636,1kg,637,392,,平成29年1月28日（土）,suiexcel17 (24).xls
養成はまち,886,1kg,1262.951048951049,900,,平成29年1月28日（土）,suiexcel17 (24).xls
養成かんぱち,2351,1kg,1694.0212014134277,900,,平成29年1月28日（土）,suiexcel17 (24).xls
するめいか,130,1kg,1026,918,,平成29年1月28日（土）,suiexcel17 (24).xls
さけ,1721,1kg,2209.784639746635,756,,平成29年1月28日（土）,suiexcel17 (24).xls
養成ふぐ,592,1kg,4552.206572769953,2700,,平成29年1月28日（土）,suiexcel17 (24).xls
たこ,353,1kg,16000,864,,平成29年1月28日（土）,suiexcel17 (24).xls
かに,443,1kg,5110.977272727273,1836,,平成29年1月28日（土）,suiexcel17 (24).xls
はまぐり,382,1kg,2160,432,,平成29年1月28日（土）,suiexcel17 (24).xls
あさり,2212,1kg,993.8562091503268,378,,平成29年1月28日（土）,suiexcel17 (24).xls
かき,6261,1kg,2700,1002,,平成29年1月28日（土）,suiexcel17 (24).xls
冷凍もんごいか,814,1kg,2916,700,,平成29年1月28日（土）,suiexcel17 (24).xls
冷凍たこ,500,1kg,1242,972,,平成29年1月28日（土）,suiexcel17 (24).xls
冷凍えび,2202,1kg,3629.4752475247524,972,,平成29年1月28日（土）,suiexcel17 (24).xls
塩さば,2570,1kg,648,432,,平成29年1月28日（土）,suiexcel17 (24).xls
塩さけ,392,1kg,2369.612244897959,1215,,平成29年1月28日（土）,suiexcel17 (24).xls
塩すけそうこ,705,1kg,2916,864,,平成29年1月28日（土）,suiexcel17 (24).xls
塩いわし,1559,1kg,420,420,,平成29年1月28日（土）,suiexcel17 (24).xls
開干あじ,422,1kg,1080,581,,平成29年1月28日（土）,suiexcel17 (24).xls
若干かれい,200,1kg,1080,648,,平成29年1月28日（土）,suiexcel17 (24).xls
ちりめん,2376,1kg,2484,864,,平成29年1月28日（土）,suiexcel17 (24).xls
かますごかまあげ,200,1kg,756,756,,平成29年1月28日（土）,suiexcel17 (24).xls
くろまぐろ,99,1kg,3654.121212121212,2400,,平成29年1月30日（月）,suiexcel18 (24).xls
きわだ,2422,1kg,3554.6987951807228,540,,平成29年1月30日（月）,suiexcel18 (24).xls
あじ,1875,1kg,538.9541778975741,250,,平成29年1月30日（月）,suiexcel18 (24).xls
