品目,数量,単位,高値,安値,主な産地,日付,元ファイル
あじ,1745,1kg,650,300,,令和3年1月19日（火）,suiexcel-11 (24).xls
さば,4590,1kg,800,200,,令和3年1月19日（火）,suiexcel-11 (24).xls
まいわし,1575,1kg,432,200,,令和3年1月19日（火）,suiexcel-11 (24).xls
養成ぶり,6363,1kg,1188,550,,令和3年1月19日（火）,suiexcel-11 (24).xls
養成まだい,4342,1kg,1188,540,,令和3年1月19日（火）,suiexcel-11 (24).xls
さごし,172,1kg,648,540,,令和3年1月19日（火）,suiexcel-11 (24).xls
養成はまち,459,1kg,1134,540,,令和3年1月19日（火）,suiexcel-11 (24).xls
養成かんぱち,646,1kg,1512,850,,令和3年1月19日（火）,suiexcel-11 (24).xls
するめいか,575,1kg,1188,700,,令和3年1月19日（火）,suiexcel-11 (24).xls
さけ,3962,1kg,1600,550,,令和3年1月19日（火）,suiexcel-11 (24).xls
養成ふぐ,250,1kg,3500,1944,,令和3年1月19日（火）,suiexcel-11 (24).xls
たこ,295,1kg,1512,540,,令和3年1月19日（火）,suiexcel-11 (24).xls
かに,138,1kg,8900,2100,,令和3年1月19日（火）,suiexcel-11 (24).xls
はまぐり,855,1kg,2700,540,,令和3年1月19日（火）,suiexcel-11 (24).xls
あさり,2371,1kg,1100,324,,令和3年1月19日（火）,suiexcel-11 (24).xls
かき,4190,1kg,2600,300,,令和3年1月19日（火）,suiexcel-11 (24).xls
冷凍もんごいか,540,1kg,3456,972,,令和3年1月19日（火）,suiexcel-11 (24).xls
冷凍たこ,200,1kg,2376,1080,,令和3年1月19日（火）,suiexcel-11 (24).xls
冷凍えび,1630,1kg,3996,648,,令和3年1月19日（火）,suiexcel-11 (24).xls
塩さば,8534,1kg,750,300,,令和3年1月19日（火）,suiexcel-11 (24).xls
塩さけ,1800,1kg,1000,432,,令和3年1月19日（火）,suiexcel-11 (24).xls
塩すけそうこ,1103,1kg,2250,1350,,令和3年1月19日（火）,suiexcel-11 (24).xls
塩いわし,410,1kg,600,450,,令和3年1月19日（火）,suiexcel-11 (24).xls
開干あじ,619,1kg,1620,600,,令和3年1月19日（火）,suiexcel-11 (24).xls
若干かれい,164,1kg,1620,864,,令和3年1月19日（火）,suiexcel-11 (24).xls
ちりめん,902,1kg,3672,540,,令和3年1月19日（火）,suiexcel-11 (24).xls
茹かに,50,1kg,4860,3780,,令和3年1月19日（火）,suiexcel-11 (24).xls
かますごかまあげ,50,1kg,1080,1080,,令和3年1月19日（火）,suiexcel-11 (24).xls
くろまぐろ,115,1kg,2900,2000,,令和3年1月21日（木）,suiexcel-12 (24).xls
きわだ,1305,1kg,1350,324,,令和3年1月21日（木）,suiexcel-12 (24).xls
あじ,991,1kg,972,250,,令和3年1月21日（木）,suiexcel-12 (24).xls
さば,3311,1kg,400,270,,令和3年1月21日（木）,suiexcel-12 (24).xls
まいわし,2078,1kg,350,200,,令和3年1月21日（木）,suiexcel-12 (24).xls
養成ぶり,8214,1kg,1188,550,,令和3年1月21日（木）,suiexcel-12 (24).xls
養成まだい,4376,1kg,1188,540,,令和3年1月21日（木）,suiexcel-12 (24).xls
さごし,1066,1kg,756,450,,令和3年1月21日（木）,suiexcel-12 (24).xls
養成はまち,779,1kg,1134,900,,令和3年1月21日（木）,suiexcel-12 (24).xls
養成かんぱち,925,1kg,1404,850,,令和3年1月21日（木）,suiexcel-12 (24).xls
するめいか,847,1kg,1100,756,,令和3年1月21日（木）,suiexcel-12 (24).xls
さけ,2517,1kg,1600,550,,令和3年1月21日（木）,suiexcel-12 (24).xls
養成ふぐ,391,1kg,3300,1950,,令和3年1月21日（木）,suiexcel-12 (24).xls
たこ,341,1kg,1512,670,,令和3年1月21日（木）,suiexcel-12 (24).xls
かに,355,1kg,5000,1500,,令和3年1月21日（木）,suiexcel-12 (24).xls
はまぐり,365,1kg,2700,540,,令和3年1月21日（木）,suiexcel-12 (24).xls
あさり,2203,1kg,972,324,,令和3年1月21日（木）,suiexcel-12 (24).xls
かき,3784,1kg,3300,300,,令和3年1月21日（木）,suiexcel-12 (24).xls
冷凍もんごいか,400,1kg,3456,972,,令和3年1月21日（木）,suiexcel-12 (24).xls
冷凍たこ,200,1kg,2376,1080,,令和3年1月21日（木）,suiexcel-12 (24).xls
冷凍えび,1486,1kg,3996,648,,令和3年1月21日（木）,suiexcel-12 (24).xls
塩さば,2936,1kg,750,324,,令和3年1月21日（木）,suiexcel-12 (24).xls
塩さけ,1688,1kg,1300,550,,令和3年1月21日（木）,suiexcel-12 (24).xls
塩すけそうこ,527,1kg,2050,1200,,令和3年1月21日（木）,suiexcel-12 (24).xls
塩いわし,940,1kg,600,450,,令和3年1月21日（木）,suiexcel-12 (24).xls
開干あじ,388,1kg,1620,600,,令和3年1月21日（木）,suiexcel-12 (24).xls
若干かれい,100,1kg,1620,864,,令和3年1月21日（木）,suiexcel-12 (24).xls
ちりめん,422,1kg,2300,850,,令和3年1月21日（木）,suiexcel-12 (24).xls
茹かに,50,1kg,4320,3240,,令和3年1月21日（木）,suiexcel-12 (24).xls
かますごかまあげ,50,1kg,1080,972,,令和3年1月21日（木）,suiexcel-12 (24).xls
くろまぐろ,97,1kg,2000,1500,,令和3年1月22日（金）,suiexcel-13 (24).xls
きわだ,1527,1kg,1950,350,,令和3年1月22日（金）,suiexcel-13 (24).xls
あじ,1103,1kg,1200,300,,令和3年1月22日（金）,suiexcel-13 (24).xls
さば,5403,1kg,750,250,,令和3年1月22日（金）,suiexcel-13 (24).xls
まいわし,1548,1kg,450,162,,令和3年1月22日（金）,suiexcel-13 (24).xls
養成ぶり,4978,1kg,1188,550,,令和3年1月22日（金）,suiexcel-13 (24).xls
養成まだい,4090,1kg,1188,540,,令和3年1月22日（金）,suiexcel-13 (24).xls
さごし,956,1kg,550,324,,令和3年1月22日（金）,suiexcel-13 (24).xls
養成はまち,526,1kg,1134,540,,令和3年1月22日（金）,suiexcel-13 (24).xls
養成かんぱち,744,1kg,1404,850,,令和3年1月22日（金）,suiexcel-13 (24).xls
するめいか,2060,1kg,1100,432,,令和3年1月22日（金）,suiexcel-13 (24).xls
さけ,3707,1kg,1300,550,,令和3年1月22日（金）,suiexcel-13 (24).xls
養成ふぐ,497,1kg,3240,1080,,令和3年1月22日（金）,suiexcel-13 (24).xls
たこ,317,1kg,1400,540,,令和3年1月22日（金）,suiexcel-13 (24).xls
かに,260,1kg,5000,1200,,令和3年1月22日（金）,suiexcel-13 (24).xls
はまぐり,344,1kg,2700,540,,令和3年1月22日（金）,suiexcel-13 (24).xls
あさり,2232,1kg,972,324,,令和3年1月22日（金）,suiexcel-13 (24).xls
かき,2776,1kg,3300,300,,令和3年1月22日（金）,suiexcel-13 (24).xls
冷凍もんごいか,408,1kg,3456,972,,令和3年1月22日（金）,suiexcel-13 (24).xls
冷凍たこ,200,1kg,2376,1080,,令和3年1月22日（金）,suiexcel-13 (24).xls
冷凍えび,1567,1kg,3996,648,,令和3年1月22日（金）,suiexcel-13 (24).xls
塩さば,2062,1kg,648,324,,令和3年1月22日（金）,suiexcel-13 (24).xls
塩さけ,2022,1kg,1300,550,,令和3年1月22日（金）,suiexcel-13 (24).xls
塩すけそうこ,415,1kg,1850,1200,,令和3年1月22日（金）,suiexcel-13 (24).xls
塩いわし,3505,1kg,702,400,,令和3年1月22日（金）,suiexcel-13 (24).xls
開干あじ,315,1kg,1620,600,,令和3年1月22日（金）,suiexcel-13 (24).xls
若干かれい,115,1kg,1944,972,,令和3年1月22日（金）,suiexcel-13 (24).xls
ちりめん,501,1kg,3132,850,,令和3年1月22日（金）,suiexcel-13 (24).xls
茹かに,50,1kg,4860,3240,,令和3年1月22日（金）,suiexcel-13 (24).xls
かますごかまあげ,50,1kg,1080,864,,令和3年1月22日（金）,suiexcel-13 (24).xls
きわだ,1778,1kg,1500,350,,令和3年1月23日（土）,suiexcel-14 (24).xls
あじ,1504,1kg,2000,200,,令和3年1月23日（土）,suiexcel-14 (24).xls
さば,5286,1kg,750,250,,令和3年1月23日（土）,suiexcel-14 (24).xls
まいわし,1510,1kg,400,150,,令和3年1月23日（土）,suiexcel-14 (24).xls
養成ぶり,7584,1kg,1188,550,,令和3年1月23日（土）,suiexcel-14 (24).xls
養成まだい,5432,1kg,1188,540,,令和3年1月23日（土）,suiexcel-14 (24).xls
さごし,1352,1kg,540,324,,令和3年1月23日（土）,suiexcel-14 (24).xls
養成はまち,512,1kg,1134,900,,令和3年1月23日（土）,suiexcel-14 (24).xls
養成かんぱち,891,1kg,1300,850,,令和3年1月23日（土）,suiexcel-14 (24).xls
するめいか,1255,1kg,1000,700,,令和3年1月23日（土）,suiexcel-14 (24).xls
さけ,1667,1kg,1600,550,,令和3年1月23日（土）,suiexcel-14 (24).xls
養成ふぐ,429,1kg,3500,1950,,令和3年1月23日（土）,suiexcel-14 (24).xls
たこ,369,1kg,1404,540,,令和3年1月23日（土）,suiexcel-14 (24).xls
かに,189,1kg,5400,1500,,令和3年1月23日（土）,suiexcel-14 (24).xls
はまぐり,365,1kg,2700,540,,令和3年1月23日（土）,suiexcel-14 (24).xls
あさり,2052,1kg,972,324,,令和3年1月23日（土）,suiexcel-14 (24).xls
かき,5080,1kg,3600,300,,令和3年1月23日（土）,suiexcel-14 (24).xls
冷凍もんごいか,400,1kg,3456,972,,令和3年1月23日（土）,suiexcel-14 (24).xls
冷凍たこ,210,1kg,2376,600,,令和3年1月23日（土）,suiexcel-14 (24).xls
冷凍えび,1360,1kg,3996,648,,令和3年1月23日（土）,suiexcel-14 (24).xls
塩さば,2064,1kg,750,400,,令和3年1月23日（土）,suiexcel-14 (24).xls
塩さけ,2012,1kg,1188,550,,令和3年1月23日（土）,suiexcel-14 (24).xls
塩すけそうこ,419,1kg,2150,1200,,令和3年1月23日（土）,suiexcel-14 (24).xls
塩いわし,120,1kg,702,450,,令和3年1月23日（土）,suiexcel-14 (24).xls
開干あじ,242,1kg,1620,650,,令和3年1月23日（土）,suiexcel-14 (24).xls
若干かれい,330,1kg,1944,864,,令和3年1月23日（土）,suiexcel-14 (24).xls
ちりめん,317,1kg,2916,1100,,令和3年1月23日（土）,suiexcel-14 (24).xls
茹かに,50,1kg,7560,3780,,令和3年1月23日（土）,suiexcel-14 (24).xls
かますごかまあげ,50,1kg,1080,864,,令和3年1月23日（土）,suiexcel-14 (24).xls
きわだ,1450,1kg,1800,432,,令和3年1月25日（月）,suiexcel-15 (24).xls
あじ,761,1kg,1100,250,,令和3年1月25日（月）,suiexcel-15 (24).xls
さば,4857,1kg,700,200,,令和3年1月25日（月）,suiexcel-15 (24).xls
まいわし,312,1kg,486,250,,令和3年1月25日（月）,suiexcel-15 (24).xls
養成ぶり,4376,1kg,1188,550,,令和3年1月25日（月）,suiexcel-15 (24).xls
養成まだい,5519,1kg,1188,540,,令和3年1月25日（月）,suiexcel-15 (24).xls
さごし,474,1kg,540,324,,令和3年1月25日（月）,suiexcel-15 (24).xls
養成はまち,728,1kg,1134,900,,令和3年1月25日（月）,suiexcel-15 (24).xls
養成かんぱち,976,1kg,1300,850,,令和3年1月25日（月）,suiexcel-15 (24).xls
するめいか,1510,1kg,1100,700,,令和3年1月25日（月）,suiexcel-15 (24).xls
さけ,2933,1kg,1600,550,,令和3年1月25日（月）,suiexcel-15 (24).xls
養成ふぐ,141,1kg,3240,2160,,令和3年1月25日（月）,suiexcel-15 (24).xls
たこ,280,1kg,1512,648,,令和3年1月25日（月）,suiexcel-15 (24).xls
かに,180,1kg,5000,2150,,令和3年1月25日（月）,suiexcel-15 (24).xls
はまぐり,364,1kg,2700,300,,令和3年1月25日（月）,suiexcel-15 (24).xls
あさり,2277,1kg,972,324,,令和3年1月25日（月）,suiexcel-15 (24).xls
かき,3102,1kg,3600,300,,令和3年1月25日（月）,suiexcel-15 (24).xls
冷凍もんごいか,408,1kg,3456,972,,令和3年1月25日（月）,suiexcel-15 (24).xls
冷凍たこ,200,1kg,2376,1080,,令和3年1月25日（月）,suiexcel-15 (24).xls
冷凍えび,1711,1kg,3996,648,,令和3年1月25日（月）,suiexcel-15 (24).xls
塩さば,3668,1kg,648,300,,令和3年1月25日（月）,suiexcel-15 (24).xls
塩さけ,1412,1kg,1300,350,,令和3年1月25日（月）,suiexcel-15 (24).xls
塩すけそうこ,352,1kg,2800,1200,,令和3年1月25日（月）,suiexcel-15 (24).xls
塩いわし,220,1kg,702,550,,令和3年1月25日（月）,suiexcel-15 (24).xls
開干あじ,272,1kg,1620,650,,令和3年1月25日（月）,suiexcel-15 (24).xls
若干かれい,191,1kg,1728,972,,令和3年1月25日（月）,suiexcel-15 (24).xls
ちりめん,675,1kg,3132,1000,,令和3年1月25日（月）,suiexcel-15 (24).xls
茹かに,50,1kg,4860,3780,,令和3年1月25日（月）,suiexcel-15 (24).xls
かますごかまあげ,50,1kg,1080,864,,令和3年1月25日（月）,suiexcel-15 (24).xls
きわだ,1416,1kg,1404,380,,令和3年1月26日（火）,suiexcel-16 (24).xls
あじ,1837,1kg,1250,250,,令和3年1月26日（火）,suiexcel-16 (24).xls
さば,6020,1kg,700,250,,令和3年1月26日（火）,suiexcel-16 (24).xls
まいわし,1424,1kg,432,200,,令和3年1月26日（火）,suiexcel-16 (24).xls
養成ぶり,6583,1kg,1188,550,,令和3年1月26日（火）,suiexcel-16 (24).xls
養成まだい,4326,1kg,1188,540,,令和3年1月26日（火）,suiexcel-16 (24).xls
さごし,1180,1kg,540,324,,令和3年1月26日（火）,suiexcel-16 (24).xls
養成はまち,474,1kg,1134,540,,令和3年1月26日（火）,suiexcel-16 (24).xls
養成かんぱち,669,1kg,1300,850,,令和3年1月26日（火）,suiexcel-16 (24).xls
するめいか,1360,1kg,756,600,,令和3年1月26日（火）,suiexcel-16 (24).xls
さけ,2027,1kg,1600,550,,令和3年1月26日（火）,suiexcel-16 (24).xls
養成ふぐ,197,1kg,3240,2052,,令和3年1月26日（火）,suiexcel-16 (24).xls
たこ,198,1kg,1512,540,,令和3年1月26日（火）,suiexcel-16 (24).xls
かに,390,1kg,8750,2150,,令和3年1月26日（火）,suiexcel-16 (24).xls
はまぐり,370,1kg,2700,300,,令和3年1月26日（火）,suiexcel-16 (24).xls
あさり,2079,1kg,972,324,,令和3年1月26日（火）,suiexcel-16 (24).xls
かき,3607,1kg,2600,300,,令和3年1月26日（火）,suiexcel-16 (24).xls
冷凍もんごいか,400,1kg,3456,972,,令和3年1月26日（火）,suiexcel-16 (24).xls
冷凍たこ,200,1kg,2376,1080,,令和3年1月26日（火）,suiexcel-16 (24).xls
冷凍えび,1307,1kg,3996,648,,令和3年1月26日（火）,suiexcel-16 (24).xls
塩さば,3172,1kg,750,324,,令和3年1月26日（火）,suiexcel-16 (24).xls
塩さけ,810,1kg,1300,350,,令和3年1月26日（火）,suiexcel-16 (24).xls
塩すけそうこ,857,1kg,2800,1200,,令和3年1月26日（火）,suiexcel-16 (24).xls
塩いわし,1610,1kg,550,250,,令和3年1月26日（火）,suiexcel-16 (24).xls
開干あじ,730,1kg,1620,650,,令和3年1月26日（火）,suiexcel-16 (24).xls
若干かれい,131,1kg,1944,972,,令和3年1月26日（火）,suiexcel-16 (24).xls
ちりめん,205,1kg,1836,1404,,令和3年1月26日（火）,suiexcel-16 (24).xls
茹かに,30,1kg,5400,3780,,令和3年1月26日（火）,suiexcel-16 (24).xls
かますごかまあげ,50,1kg,1080,864,,令和3年1月26日（火）,suiexcel-16 (24).xls
くろまぐろ,125,1kg,2900,2200,,令和3年1月28日（木）,suiexcel-17 (24).xls
きわだ,1563,1kg,1500,432,,令和3年1月28日（木）,suiexcel-17 (24).xls
あじ,886,1kg,1350,250,,令和3年1月28日（木）,suiexcel-17 (24).xls
さば,3070,1kg,500,250,,令和3年1月28日（木）,suiexcel-17 (24).xls
まいわし,2256,1kg,450,150,,令和3年1月28日（木）,suiexcel-17 (24).xls
養成ぶり,7739,1kg,1188,550,,令和3年1月28日（木）,suiexcel-17 (24).xls
養成まだい,4690,1kg,1188,540,,令和3年1月28日（木）,suiexcel-17 (24).xls
さごし,2403,1kg,450,108,,令和3年1月28日（木）,suiexcel-17 (24).xls
養成はまち,1678,1kg,1134,540,,令和3年1月28日（木）,suiexcel-17 (24).xls
養成かんぱち,981,1kg,1300,850,,令和3年1月28日（木）,suiexcel-17 (24).xls
するめいか,2118,1kg,1050,450,,令和3年1月28日（木）,suiexcel-17 (24).xls
さけ,3643,1kg,1600,550,,令和3年1月28日（木）,suiexcel-17 (24).xls
養成ふぐ,686,1kg,3250,2052,,令和3年1月28日（木）,suiexcel-17 (24).xls
たこ,125,1kg,1512,864,,令和3年1月28日（木）,suiexcel-17 (24).xls
かに,205,1kg,5000,1080,,令和3年1月28日（木）,suiexcel-17 (24).xls
はまぐり,415,1kg,2700,540,,令和3年1月28日（木）,suiexcel-17 (24).xls
あさり,2425,1kg,972,324,,令和3年1月28日（木）,suiexcel-17 (24).xls
かき,3784,1kg,3600,300,,令和3年1月28日（木）,suiexcel-17 (24).xls
冷凍もんごいか,500,1kg,3456,972,,令和3年1月28日（木）,suiexcel-17 (24).xls
冷凍たこ,2520,1kg,2376,1000,,令和3年1月28日（木）,suiexcel-17 (24).xls
冷凍えび,1748,1kg,3996,648,,令和3年1月28日（木）,suiexcel-17 (24).xls
塩さば,2732,1kg,750,432,,令和3年1月28日（木）,suiexcel-17 (24).xls
塩さけ,452,1kg,1000,400,,令和3年1月28日（木）,suiexcel-17 (24).xls
塩すけそうこ,1065,1kg,2800,1200,,令和3年1月28日（木）,suiexcel-17 (24).xls
塩いわし,200,1kg,702,594,,令和3年1月28日（木）,suiexcel-17 (24).xls
開干あじ,291,1kg,1620,650,,令和3年1月28日（木）,suiexcel-17 (24).xls
若干かれい,116,1kg,1800,864,,令和3年1月28日（木）,suiexcel-17 (24).xls
ちりめん,483,1kg,2600,1100,,令和3年1月28日（木）,suiexcel-17 (24).xls
茹かに,50,1kg,4860,3780,,令和3年1月28日（木）,suiexcel-17 (24).xls
かますごかまあげ,50,1kg,1080,864,,令和3年1月28日（木）,suiexcel-17 (24).xls
くろまぐろ,112,1kg,2100,1900,,令和3年1月29日（金）,suiexcel-18 (24).xls
きわだ,2132,1kg,1512,432,,令和3年1月29日（金）,suiexcel-18 (24).xls
あじ,1301,1kg,486,250,,令和3年1月29日（金）,suiexcel-18 (24).xls
さば,4520,1kg,550,250,,令和3年1月29日（金）,suiexcel-18 (24).xls
まいわし,2117,1kg,400,200,,令和3年1月29日（金）,suiexcel-18 (24).xls
養成ぶり,5610,1kg,1188,550,,令和3年1月29日（金）,suiexcel-18 (24).xls
養成まだい,4449,1kg,1188,540,,令和3年1月29日（金）,suiexcel-18 (24).xls
さごし,860,1kg,648,432,,令和3年1月29日（金）,suiexcel-18 (24).xls
養成はまち,411,1kg,1134,540,,令和3年1月29日（金）,suiexcel-18 (24).xls
養成かんぱち,758,1kg,1300,850,,令和3年1月29日（金）,suiexcel-18 (24).xls
するめいか,2297,1kg,1000,594,,令和3年1月29日（金）,suiexcel-18 (24).xls
さけ,5796,1kg,1300,550,,令和3年1月29日（金）,suiexcel-18 (24).xls
養成ふぐ,423,1kg,3240,2000,,令和3年1月29日（金）,suiexcel-18 (24).xls
たこ,158,1kg,1710,1200,,令和3年1月29日（金）,suiexcel-18 (24).xls
かに,146,1kg,5000,1080,,令和3年1月29日（金）,suiexcel-18 (24).xls
はまぐり,354,1kg,2700,450,,令和3年1月29日（金）,suiexcel-18 (24).xls
あさり,2167,1kg,972,324,,令和3年1月29日（金）,suiexcel-18 (24).xls
かき,2722,1kg,2400,300,,令和3年1月29日（金）,suiexcel-18 (24).xls
冷凍もんごいか,500,1kg,3456,972,,令和3年1月29日（金）,suiexcel-18 (24).xls
冷凍たこ,200,1kg,2376,1080,,令和3年1月29日（金）,suiexcel-18 (24).xls
冷凍えび,1642,1kg,3996,648,,令和3年1月29日（金）,suiexcel-18 (24).xls
塩さば,1204,1kg,700,432,,令和3年1月29日（金）,suiexcel-18 (24).xls
塩さけ,176,1kg,1200,432,,令和3年1月29日（金）,suiexcel-18 (24).xls
塩すけそうこ,220,1kg,2800,1200,,令和3年1月29日（金）,suiexcel-18 (24).xls
塩いわし,410,1kg,650,500,,令和3年1月29日（金）,suiexcel-18 (24).xls
開干あじ,245,1kg,1620,650,,令和3年1月29日（金）,suiexcel-18 (24).xls
若干かれい,200,1kg,2484,864,,令和3年1月29日（金）,suiexcel-18 (24).xls
ちりめん,356,1kg,3240,900,,令和3年1月29日（金）,suiexcel-18 (24).xls
茹かに,30,1kg,4860,4320,,令和3年1月29日（金）,suiexcel-18 (24).xls
かますごかまあげ,50,1kg,3240,864,,令和3年1月29日（金）,suiexcel-18 (24).xls
きわだ,989,1kg,1404,540,,令和3年1月30日（土）,suiexcel-19 (23).xls
あじ,500,1kg,540,250,,令和3年1月30日（土）,suiexcel-19 (23).xls
さば,3012,1kg,700,250,,令和3年1月30日（土）,suiexcel-19 (23).xls
まいわし,2688,1kg,400,162,,令和3年1月30日（土）,suiexcel-19 (23).xls
養成ぶり,8798,1kg,1188,500,,令和3年1月30日（土）,suiexcel-19 (23).xls
養成まだい,6967,1kg,1188,540,,令和3年1月30日（土）,suiexcel-19 (23).xls
さごし,270,1kg,756,540,,令和3年1月30日（土）,suiexcel-19 (23).xls
養成はまち,480,1kg,1134,648,,令和3年1月30日（土）,suiexcel-19 (23).xls
養成かんぱち,926,1kg,1300,850,,令和3年1月30日（土）,suiexcel-19 (23).xls
するめいか,1166,1kg,750,594,,令和3年1月30日（土）,suiexcel-19 (23).xls
