品目,数量,単位,高値,安値,主な産地,日付,元ファイル
養成まだい,4753,1kg,2117.873354231975,972,,平成31年2月21日（木）,suiexcel-14 (1).xls
さごし,670,1kg,650.2173913043478,432,,平成31年2月21日（木）,suiexcel-14 (1).xls
かれい,2110,1kg,1192.4941176470588,432,,平成31年2月21日（木）,suiexcel-14 (1).xls
養成はまち,875,1kg,1527.252236135957,700,,平成31年2月21日（木）,suiexcel-14 (1).xls
養成かんぱち,1748,1Kg,2316.856465005931,500,,平成31年2月21日（木）,suiexcel-14 (1).xls
するめいか,680,1kg,864,752,,平成31年2月21日（木）,suiexcel-14 (1).xls
さけ,3346,1kg,2218.287598944591,1142,,平成31年2月21日（木）,suiexcel-14 (1).xls
たこ,356,1kg,13000,1188,,平成31年2月21日（木）,suiexcel-14 (1).xls
かに,306,1kg,5041.4162679425835,2160,,平成31年2月21日（木）,suiexcel-14 (1).xls
はまぐり,450,1Kg,1836,540,,平成31年2月21日（木）,suiexcel-14 (1).xls
あさり,2850,1kg,1064.1575585521646,432,,平成31年2月21日（木）,suiexcel-14 (1).xls
かき,4322,1kg,2160,864,,平成31年2月21日（木）,suiexcel-14 (1).xls
冷凍もんごいか,250,1Kg,4104,648,,平成31年2月21日（木）,suiexcel-14 (1).xls
冷凍たこ,100,1Kg,2592,1404,,平成31年2月21日（木）,suiexcel-14 (1).xls
冷凍えび,514,1Kg,3240,972,,平成31年2月21日（木）,suiexcel-14 (1).xls
塩さば,4795,1kg,648,432,,平成31年2月21日（木）,suiexcel-14 (1).xls
塩さけ,1484,1kg,1836,1024,,平成31年2月21日（木）,suiexcel-14 (1).xls
塩すけそうこ,603,1kg,3523.701438848921,1792,,平成31年2月21日（木）,suiexcel-14 (1).xls
塩さんま,475,1kg,1188,347,,平成31年2月21日（木）,suiexcel-14 (1).xls
開干さんま,190,1Kg,1683.6,842,,平成31年2月21日（木）,suiexcel-14 (1).xls
開干あじ,668,1kg,1188,827,,平成31年2月21日（木）,suiexcel-14 (1).xls
若干かれい,100,1Kg,2052,972,,平成31年2月21日（木）,suiexcel-14 (1).xls
ちりめん,308,1kg,3164,2214,,平成31年2月21日（木）,suiexcel-14 (1).xls
かますごかまあげ,405,1Kg,3478.7588235294115,1080,,平成31年2月21日（木）,suiexcel-14 (1).xls
くろまぐろ,371,1kg,3952.520547945205,1300,,平成31年2月22日（金）,suiexcel-15 (1).xls
きわだ,1726,1Kg,2674.9676674364896,540,,平成31年2月22日（金）,suiexcel-15 (1).xls
あじ,448,1kg,1026,550,,平成31年2月22日（金）,suiexcel-15 (1).xls
さば,3600,1Kg,482.660777385159,270,,平成31年2月22日（金）,suiexcel-15 (1).xls
まいわし,2688,1Kg,216,108,,平成31年2月22日（金）,suiexcel-15 (1).xls
養成ぶり,2053,1kg,1188,850,,平成31年2月22日（金）,suiexcel-15 (1).xls
養成まだい,4043,1Kg,2130.838502673797,972,,平成31年2月22日（金）,suiexcel-15 (1).xls
さごし,220,1Kg,648,432,,平成31年2月22日（金）,suiexcel-15 (1).xls
かれい,1031,1Kg,3200,648,,平成31年2月22日（金）,suiexcel-15 (1).xls
養成はまち,792,1kg,1242,883.983505154639,,平成31年2月22日（金）,suiexcel-15 (1).xls
養成かんぱち,1686,1Kg,1840.9983136593592,1000,,平成31年2月22日（金）,suiexcel-15 (1).xls
するめいか,445,1Kg,929,810,,平成31年2月22日（金）,suiexcel-15 (1).xls
さけ,2280,1kg,2770.183856502242,1404,,平成31年2月22日（金）,suiexcel-15 (1).xls
たこ,258,1kg,10500,1296,,平成31年2月22日（金）,suiexcel-15 (1).xls
かに,199,1kg,4706.923076923077,2160,,平成31年2月22日（金）,suiexcel-15 (1).xls
はまぐり,494,1Kg,1836,210,,平成31年2月22日（金）,suiexcel-15 (1).xls
あさり,1969,1Kg,990.2090592334496,100,,平成31年2月22日（金）,suiexcel-15 (1).xls
かき,3780,1kg,2160,864,,平成31年2月22日（金）,suiexcel-15 (1).xls
冷凍もんごいか,200,1Kg,4104,648,,平成31年2月22日（金）,suiexcel-15 (1).xls
冷凍たこ,100,1Kg,2592,1404,,平成31年2月22日（金）,suiexcel-15 (1).xls
冷凍えび,490,1Kg,3650.5157894736844,972,,平成31年2月22日（金）,suiexcel-15 (1).xls
塩さば,2184,1Kg,648,324,,平成31年2月22日（金）,suiexcel-15 (1).xls
塩さけ,363,1kg,2615.025936599424,930,,平成31年2月22日（金）,suiexcel-15 (1).xls
塩すけそうこ,580,1Kg,3637,1188,,平成31年2月22日（金）,suiexcel-15 (1).xls
塩さんま,1444,1kg,2117.429149797571,1084,,平成31年2月22日（金）,suiexcel-15 (1).xls
開干さんま,251,1kg,1188,745.556291390728,,平成31年2月22日（金）,suiexcel-15 (1).xls
開干あじ,346,1Kg,1188,776.7692307692307,,平成31年2月22日（金）,suiexcel-15 (1).xls
若干かれい,100,1Kg,1944,972,,平成31年2月22日（金）,suiexcel-15 (1).xls
ちりめん,155,1Kg,6004.8,2106,,平成31年2月22日（金）,suiexcel-15 (1).xls
かますごかまあげ,199,1kg,3208.4971014492753,1080,,平成31年2月22日（金）,suiexcel-15 (1).xls
くろまぐろ,366,1kg,4378.875968992248,1450,,平成31年2月23日（土）,suiexcel-16 (1).xls
きわだ,2609,1kg,2737.6085858585857,600,,平成31年2月23日（土）,suiexcel-16 (1).xls
あじ,629,1kg,1296,800,,平成31年2月23日（土）,suiexcel-16 (1).xls
さば,6965,1kg,944.529636711281,103,,平成31年2月23日（土）,suiexcel-16 (1).xls
まいわし,2634,1kg,216,108,,平成31年2月23日（土）,suiexcel-16 (1).xls
養成ぶり,2402,1kg,1387.4385650224217,800,,平成31年2月23日（土）,suiexcel-16 (1).xls
養成まだい,5360,1kg,2263.2890829694325,972,,平成31年2月23日（土）,suiexcel-16 (1).xls
さごし,25,1kg,767,432,,平成31年2月23日（土）,suiexcel-16 (1).xls
かれい,3103,1kg,795.2842639593908,170,,平成31年2月23日（土）,suiexcel-16 (1).xls
養成はまち,794,1kg,1540.628099173554,700,,平成31年2月23日（土）,suiexcel-16 (1).xls
養成かんぱち,2135,1kg,1859.7064471879285,1000,,平成31年2月23日（土）,suiexcel-16 (1).xls
するめいか,200,1kg,864,756,,平成31年2月23日（土）,suiexcel-16 (1).xls
さけ,2896,1kg,2267.7545344619107,1166,,平成31年2月23日（土）,suiexcel-16 (1).xls
たこ,326,1kg,16300,1620,,平成31年2月23日（土）,suiexcel-16 (1).xls
かに,178,1kg,6399.6,2160,,平成31年2月23日（土）,suiexcel-16 (1).xls
はまぐり,487,1kg,1836,540,,平成31年2月23日（土）,suiexcel-16 (1).xls
あさり,2181,1kg,1059.8706766917294,432,,平成31年2月23日（土）,suiexcel-16 (1).xls
かき,5796,1kg,2160,853,,平成31年2月23日（土）,suiexcel-16 (1).xls
冷凍もんごいか,216,1kg,4400,648,,平成31年2月23日（土）,suiexcel-16 (1).xls
冷凍たこ,100,1kg,2592,1404,,平成31年2月23日（土）,suiexcel-16 (1).xls
冷凍えび,465,1kg,3240,972,,平成31年2月23日（土）,suiexcel-16 (1).xls
塩さば,6205,1kg,648,324,,平成31年2月23日（土）,suiexcel-16 (1).xls
塩さけ,616,1kg,2115.407258064516,1058,,平成31年2月23日（土）,suiexcel-16 (1).xls
塩すけそうこ,446,1kg,6120,1903,,平成31年2月23日（土）,suiexcel-16 (1).xls
開干さんま,100,1kg,1188,972,,平成31年2月23日（土）,suiexcel-16 (1).xls
開干あじ,248,1kg,1188,463,,平成31年2月23日（土）,suiexcel-16 (1).xls
若干かれい,221,1kg,1296,250,,平成31年2月23日（土）,suiexcel-16 (1).xls
ちりめん,658,1kg,6263.452261306533,1458,,平成31年2月23日（土）,suiexcel-16 (1).xls
かますごかまあげ,368,1kg,3313.0333333333333,1080,,平成31年2月23日（土）,suiexcel-16 (1).xls
くろまぐろ,287,1kg,4314.210909090909,1800,,平成31年2月25日（月）,suiexcel-17 (1).xls
きわだ,2251,1kg,3137.814953271028,864,,平成31年2月25日（月）,suiexcel-17 (1).xls
あじ,2265,1kg,873.6585365853658,120,,平成31年2月25日（月）,suiexcel-17 (1).xls
さば,3816,1kg,424,270,,平成31年2月25日（月）,suiexcel-17 (1).xls
まいわし,1682,1kg,270,162,,平成31年2月25日（月）,suiexcel-17 (1).xls
養成ぶり,2144,1kg,1191.794032723773,850,,平成31年2月25日（月）,suiexcel-17 (1).xls
養成まだい,4132,1kg,2143.059313215401,972,,平成31年2月25日（月）,suiexcel-17 (1).xls
さごし,141,1kg,507,507,,平成31年2月25日（月）,suiexcel-17 (1).xls
かれい,2920,1kg,6600,432,,平成31年2月25日（月）,suiexcel-17 (1).xls
養成はまち,716,1kg,1245.3353658536585,1000,,平成31年2月25日（月）,suiexcel-17 (1).xls
養成かんぱち,1357,1kg,2348.4378478664194,500,,平成31年2月25日（月）,suiexcel-17 (1).xls
するめいか,665,1kg,864,745,,平成31年2月25日（月）,suiexcel-17 (1).xls
さけ,2742,1kg,2492.211870773854,1188,,平成31年2月25日（月）,suiexcel-17 (1).xls
たこ,218,1kg,11000,1512,,平成31年2月25日（月）,suiexcel-17 (1).xls
かに,102,1kg,5425.223880597015,2160,,平成31年2月25日（月）,suiexcel-17 (1).xls
はまぐり,524,1kg,1836,540,,平成31年2月25日（月）,suiexcel-17 (1).xls
あさり,1679,1kg,1011.8885793871866,432,,平成31年2月25日（月）,suiexcel-17 (1).xls
かき,3879,1kg,2160,864,,平成31年2月25日（月）,suiexcel-17 (1).xls
冷凍もんごいか,208,1kg,4104,648,,平成31年2月25日（月）,suiexcel-17 (1).xls
冷凍たこ,100,1kg,2592,1404,,平成31年2月25日（月）,suiexcel-17 (1).xls
冷凍えび,523,1kg,3240,972,,平成31年2月25日（月）,suiexcel-17 (1).xls
塩さば,2258,1kg,648,432,,平成31年2月25日（月）,suiexcel-17 (1).xls
塩さけ,1396,1kg,1116,648,,平成31年2月25日（月）,suiexcel-17 (1).xls
塩すけそうこ,990,1kg,3647.566744730679,972,,平成31年2月25日（月）,suiexcel-17 (1).xls
塩さんま,750,1kg,794.4,403,,平成31年2月25日（月）,suiexcel-17 (1).xls
開干さんま,221,1kg,1188,687,,平成31年2月25日（月）,suiexcel-17 (1).xls
開干あじ,186,1kg,1080,240,,平成31年2月25日（月）,suiexcel-17 (1).xls
若干かれい,100,1kg,1620,972,,平成31年2月25日（月）,suiexcel-17 (1).xls
ちりめん,387,1kg,6424.894545454546,1512,,平成31年2月25日（月）,suiexcel-17 (1).xls
かますごかまあげ,214,1kg,2250.5235294117647,1080,,平成31年2月25日（月）,suiexcel-17 (1).xls
きわだ,1815,1kg,2601.4820846905536,540,,平成31年2月26日（火）,suiexcel-18 (1).xls
あじ,3052,1kg,486,353,,平成31年2月26日（火）,suiexcel-18 (1).xls
さば,7314,1kg,350,216,,平成31年2月26日（火）,suiexcel-18 (1).xls
まいわし,2051,1kg,219,108,,平成31年2月26日（火）,suiexcel-18 (1).xls
養成ぶり,2106,1kg,1263.0919324577862,830,,平成31年2月26日（火）,suiexcel-18 (1).xls
養成まだい,3979,1kg,2235.010477299185,972,,平成31年2月26日（火）,suiexcel-18 (1).xls
さごし,1748,1kg,648,450,,平成31年2月26日（火）,suiexcel-18 (1).xls
かれい,3155,1kg,4400,170,,平成31年2月26日（火）,suiexcel-18 (1).xls
養成はまち,532,1kg,1536.4812030075186,700,,平成31年2月26日（火）,suiexcel-18 (1).xls
養成かんぱち,1293,1kg,1907.8423423423424,1000,,平成31年2月26日（火）,suiexcel-18 (1).xls
するめいか,605,1kg,810,702,,平成31年2月26日（火）,suiexcel-18 (1).xls
さけ,2134,1kg,2426.3501577287066,1242,,平成31年2月26日（火）,suiexcel-18 (1).xls
たこ,211,1kg,12000,1404,,平成31年2月26日（火）,suiexcel-18 (1).xls
かに,232,1kg,4056.090909090909,2103,,平成31年2月26日（火）,suiexcel-18 (1).xls
はまぐり,500,1kg,1836,540,,平成31年2月26日（火）,suiexcel-18 (1).xls
あさり,2095,1kg,1016.9028213166143,432,,平成31年2月26日（火）,suiexcel-18 (1).xls
かき,6567,1kg,2160,840,,平成31年2月26日（火）,suiexcel-18 (1).xls
冷凍もんごいか,208,1kg,4104,648,,平成31年2月26日（火）,suiexcel-18 (1).xls
冷凍たこ,100,1kg,2592,1404,,平成31年2月26日（火）,suiexcel-18 (1).xls
冷凍えび,805,1kg,3240,972,,平成31年2月26日（火）,suiexcel-18 (1).xls
塩さば,3074,1kg,648,432,,平成31年2月26日（火）,suiexcel-18 (1).xls
塩さけ,1976,1kg,2238.945431472081,756,,平成31年2月26日（火）,suiexcel-18 (1).xls
塩すけそうこ,377,1kg,3617.7490347490348,972,,平成31年2月26日（火）,suiexcel-18 (1).xls
開干さんま,315,1kg,1373.860465116279,687,,平成31年2月26日（火）,suiexcel-18 (1).xls
開干あじ,227,1kg,1080,632,,平成31年2月26日（火）,suiexcel-18 (1).xls
若干かれい,100,1kg,2376,972,,平成31年2月26日（火）,suiexcel-18 (1).xls
ちりめん,525,1kg,4223.585365853659,1512,,平成31年2月26日（火）,suiexcel-18 (1).xls
かますごかまあげ,347,1kg,3136.4659574468083,1080,,平成31年2月26日（火）,suiexcel-18 (1).xls
くろまぐろ,148,1kg,3279.0188679245284,1200,,平成31年2月28日（木）,suiexcel-19 (1).xls
きわだ,1240,1kg,2626.9701492537315,540,,平成31年2月28日（木）,suiexcel-19 (1).xls
あじ,2125,1kg,648,350,,平成31年2月28日（木）,suiexcel-19 (1).xls
さば,3278,1kg,324,216,,平成31年2月28日（木）,suiexcel-19 (1).xls
まいわし,2058,1kg,270,162,,平成31年2月28日（木）,suiexcel-19 (1).xls
養成ぶり,1474,1kg,1303.2462203023756,800,,平成31年2月28日（木）,suiexcel-19 (1).xls
養成まだい,4701,1kg,2088.820641913153,972,,平成31年2月28日（木）,suiexcel-19 (1).xls
さごし,918,1kg,540,324,,平成31年2月28日（木）,suiexcel-19 (1).xls
かれい,2272,1kg,6300,324,,平成31年2月28日（木）,suiexcel-19 (1).xls
養成はまち,908,1kg,1521.708542713568,700,,平成31年2月28日（木）,suiexcel-19 (1).xls
養成かんぱち,1785,1kg,1891.771556550952,1000,,平成31年2月28日（木）,suiexcel-19 (1).xls
するめいか,1045,1kg,810,639,,平成31年2月28日（木）,suiexcel-19 (1).xls
さけ,3707,1kg,1898.8831683168319,1139,,平成31年2月28日（木）,suiexcel-19 (1).xls
たこ,331,1kg,17000,1404,,平成31年2月28日（木）,suiexcel-19 (1).xls
かに,169,1kg,6251.47572815534,200,,平成31年2月28日（木）,suiexcel-19 (1).xls
はまぐり,1204,1kg,2700,540,,平成31年2月28日（木）,suiexcel-19 (1).xls
あさり,2427,1kg,1057.4942084942086,432,,平成31年2月28日（木）,suiexcel-19 (1).xls
かき,3708,1kg,1836,216,,平成31年2月28日（木）,suiexcel-19 (1).xls
冷凍もんごいか,240,1kg,4104,648,,平成31年2月28日（木）,suiexcel-19 (1).xls
冷凍たこ,100,1kg,2592,1404,,平成31年2月28日（木）,suiexcel-19 (1).xls
冷凍えび,380,1kg,3240,972,,平成31年2月28日（木）,suiexcel-19 (1).xls
塩さば,2170,1kg,648,324,,平成31年2月28日（木）,suiexcel-19 (1).xls
塩さけ,170,1kg,3240,1044,,平成31年2月28日（木）,suiexcel-19 (1).xls
塩すけそうこ,168,1kg,3917.8079470198677,1976,,平成31年2月28日（木）,suiexcel-19 (1).xls
開干さんま,255,1kg,1441.3951219512196,721,,平成31年2月28日（木）,suiexcel-19 (1).xls
開干あじ,148,1kg,1188,722,,平成31年2月28日（木）,suiexcel-19 (1).xls
若干かれい,50,1kg,1296,864,,平成31年2月28日（木）,suiexcel-19 (1).xls
ちりめん,464,1kg,5885.24203821656,2916,,平成31年2月28日（木）,suiexcel-19 (1).xls
かますごかまあげ,119,1kg,3992.5,1080,,平成31年2月28日（木）,suiexcel-19 (1).xls
くろまぐろ,430,1kg,4115.778425655977,1310,,平成31年3月1日（金）,suiexcel (52).xls
きわだ,1674,1kg,2988.7464114832537,864,,平成31年3月1日（金）,suiexcel (52).xls
あじ,1267,1kg,700.7539503386004,330,,平成31年3月1日（金）,suiexcel (52).xls
さば,3435,1kg,659.0508376660889,103,,平成31年3月1日（金）,suiexcel (52).xls
まいわし,3036,1kg,216,108,,平成31年3月1日（金）,suiexcel (52).xls
養成ぶり,1529,1kg,1224.6299862448418,850,,平成31年3月1日（金）,suiexcel (52).xls
養成まだい,4297,1kg,1925.5642161204605,972,,平成31年3月1日（金）,suiexcel (52).xls
さごし,978,1kg,664,324,,平成31年3月1日（金）,suiexcel (52).xls
かれい,1404,1kg,8800,324,,平成31年3月1日（金）,suiexcel (52).xls
養成はまち,949,1kg,1453.6435643564355,750,,平成31年3月1日（金）,suiexcel (52).xls
養成かんぱち,1614,1kg,1799.8511796733214,1100,,平成31年3月1日（金）,suiexcel (52).xls
するめいか,1021,1kg,1923.1224489795918,756,,平成31年3月1日（金）,suiexcel (52).xls
さけ,4847,1kg,2302.3979591836733,1184,,平成31年3月1日（金）,suiexcel (52).xls
たこ,259,1kg,9000,1404,,平成31年3月1日（金）,suiexcel (52).xls
かに,435,1kg,6289.055393586006,2160,,平成31年3月1日（金）,suiexcel (52).xls
はまぐり,1934,1kg,2700,540,,平成31年3月1日（金）,suiexcel (52).xls
あさり,2330,1kg,1006.8204379562044,100,,平成31年3月1日（金）,suiexcel (52).xls
かき,3829,1kg,2160,864,,平成31年3月1日（金）,suiexcel (52).xls
冷凍もんごいか,836,1kg,5885,648,,平成31年3月1日（金）,suiexcel (52).xls
冷凍たこ,400,1kg,2592,1296,,平成31年3月1日（金）,suiexcel (52).xls
冷凍えび,1866,1kg,4320,756,,平成31年3月1日（金）,suiexcel (52).xls
塩さば,6574,1kg,699,432,,平成31年3月1日（金）,suiexcel (52).xls
塩さけ,5414,1kg,1123,864,,平成31年3月1日（金）,suiexcel (52).xls
塩すけそうこ,3466,1kg,3209.7276626161542,1134,,平成31年3月1日（金）,suiexcel (52).xls
塩さんま,10850,1kg,756.4,324,,平成31年3月1日（金）,suiexcel (52).xls
開干さんま,596,1kg,1188,672,,平成31年3月1日（金）,suiexcel (52).xls
開干あじ,1018,1kg,1593.6234887737478,797,,平成31年3月1日（金）,suiexcel (52).xls
ちりめん,330,1kg,5346.607843137255,1728,,平成31年3月1日（金）,suiexcel (52).xls
かますごかまあげ,224,1kg,1467,1080,,平成31年3月1日（金）,suiexcel (52).xls
くろまぐろ,223,1kg,3696.9955156950673,2100,,平成31年3月2日（土）,suiexcel-1 (4).xls
きわだ,2285,1kg,2686.3793103448274,700,,平成31年3月2日（土）,suiexcel-1 (4).xls
あじ,1227,1kg,594,300,,平成31年3月2日（土）,suiexcel-1 (4).xls
さば,1741,1kg,370,216,,平成31年3月2日（土）,suiexcel-1 (4).xls
まいわし,2827,1kg,216,108,,平成31年3月2日（土）,suiexcel-1 (4).xls
養成ぶり,2067,1kg,1349.0807017543862,830,,平成31年3月2日（土）,suiexcel-1 (4).xls
養成まだい,5392,1kg,2141.2741116751267,972,,平成31年3月2日（土）,suiexcel-1 (4).xls
さごし,1100,1kg,432,216,,平成31年3月2日（土）,suiexcel-1 (4).xls
かれい,1867,1kg,3500,170,,平成31年3月2日（土）,suiexcel-1 (4).xls
養成はまち,1733,1kg,1507.4811083123427,700,,平成31年3月2日（土）,suiexcel-1 (4).xls
養成かんぱち,2247,1kg,2420.9523809523807,500,,平成31年3月2日（土）,suiexcel-1 (4).xls
するめいか,1730,1kg,1526.889298892989,756,,平成31年3月2日（土）,suiexcel-1 (4).xls
さけ,3768,1kg,1669.7660110943016,800,,平成31年3月2日（土）,suiexcel-1 (4).xls
たこ,364,1kg,14500,1512,,平成31年3月2日（土）,suiexcel-1 (4).xls
かに,379,1kg,5113.868852459016,2160,,平成31年3月2日（土）,suiexcel-1 (4).xls
はまぐり,8851,1kg,3240,216,,平成31年3月2日（土）,suiexcel-1 (4).xls
あさり,3505,1kg,1028.5356176735797,432,,平成31年3月2日（土）,suiexcel-1 (4).xls
かき,4469,1kg,2160,851,,平成31年3月2日（土）,suiexcel-1 (4).xls
冷凍もんごいか,528,1kg,4104,648,,平成31年3月2日（土）,suiexcel-1 (4).xls
冷凍たこ,200,1kg,2592,1296,,平成31年3月2日（土）,suiexcel-1 (4).xls
冷凍えび,1563,1kg,4320,756,,平成31年3月2日（土）,suiexcel-1 (4).xls
塩さば,3723,1kg,648,432,,平成31年3月2日（土）,suiexcel-1 (4).xls
